t,y1,y2,y3,y1_drift,y2_drift,y3_drift
2.795834,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.800000,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.804167,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.808333,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.812500,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.816667,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.820833,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.825000,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.829167,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.833333,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.837500,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.841667,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.845834,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.850000,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.854167,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.858334,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.862500,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.866667,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.870833,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.875000,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.879167,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.883333,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.887500,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.891667,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.895833,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.900000,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.904167,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.908334,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.912500,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.916667,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.920834,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.925000,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.929167,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.933333,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.937500,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.941667,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.945833,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.950000,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.954167,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.958333,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.962500,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.966667,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.970834,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.975000,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.979167,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.983334,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.987500,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.991667,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
2.995833,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.000000,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.004167,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.008333,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.012500,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.016667,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.020833,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.025000,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.029167,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.033334,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.037500,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.041667,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.045834,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.050000,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.054167,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.058333,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.062500,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.066667,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.070833,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.075000,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.079167,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.083333,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.087500,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.091667,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.095834,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.100000,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.104167,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.108334,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.112500,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.116667,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.120833,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.125000,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.129167,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.133333,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.137500,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.141667,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.145833,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.150000,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.154167,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.158334,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.162500,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.166667,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.170834,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.175000,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.179167,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.183333,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.187500,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.191667,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.195833,4.94148374e-01,1.49380624e+00,2.49363995e+00,-5.85162640e-03,-6.19375706e-03,-6.36005402e-03
3.200000,4.94148374e-01,1.49363589e+00,2.49346972e+00,-5.85162640e-03,-6.36410713e-03,-6.53028488e-03
3.204167,4.94147897e-01,1.49363518e+00,2.49346900e+00,-5.85210323e-03,-6.36482239e-03,-6.53100014e-03
3.208333,4.94148374e-01,1.49363577e+00,2.49346972e+00,-5.85162640e-03,-6.36422634e-03,-6.53028488e-03
3.212500,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.216667,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.220834,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.225000,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.229167,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.233334,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.237500,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.241667,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.245833,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.250000,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.254167,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.258333,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.262500,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.266667,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.270833,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.275000,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.279167,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.283334,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.287500,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.291667,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.295834,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.300000,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.304167,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.308333,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.312500,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.316667,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.320833,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.325000,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.329167,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.333333,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.337500,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.341667,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.345834,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.350000,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.354167,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.358334,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.362500,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.366667,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.370833,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.375000,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.379167,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.383333,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.387500,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.391667,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.395833,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.400000,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.404167,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.408334,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.412500,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.416667,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.420834,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.425000,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.429167,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.433333,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.437500,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.441667,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.445833,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.450000,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.454167,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.458333,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.462500,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.466667,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.470834,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.475000,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.479167,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.483334,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.487500,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.491667,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.495833,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.500000,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.504167,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.508333,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.512500,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.516667,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.520833,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.525000,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.529167,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.533334,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.537500,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.541667,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.545834,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.550000,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.554167,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.558334,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.562500,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.566667,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.570833,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.575000,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.579167,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.583333,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.587500,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.591667,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.595834,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.600000,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.604167,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.608334,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.612500,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.616667,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.620834,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.625000,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.629167,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.633333,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.637500,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.641667,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.645833,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.650000,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.654167,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.658334,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.662500,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.666667,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.670834,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.675000,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.679167,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.683334,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.687500,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.691667,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.695833,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.700000,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.704167,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.708333,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.712500,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.716667,4.94148403e-01,1.49363577e+00,2.49346972e+00,-5.85159659e-03,-6.36422634e-03,-6.53028488e-03
3.720834,4.94148523e-01,1.49363601e+00,2.49346995e+00,-5.85147738e-03,-6.36398792e-03,-6.53004646e-03
3.725000,4.94148254e-01,1.49363565e+00,2.49346948e+00,-5.85174561e-03,-6.36434555e-03,-6.53052330e-03
3.729167,4.94148284e-01,1.49363565e+00,2.49346948e+00,-5.85171580e-03,-6.36434555e-03,-6.53052330e-03
